second,avg_latency_ms_etcdv3_nocompression,throughput_etcdv3_nocompression,cumulative_throughput_etcdv3_nocompression,avg_cpu_etcdv3_nocompression,avg_memory_mb_etcdv3_nocompression,avg_latency_ms_etcdv3_snappy,throughput_etcdv3_snappy,cumulative_throughput_etcdv3_snappy,avg_cpu_etcdv3_snappy,avg_memory_mb_etcdv3_snappy
1572,821.232922,1227,1996888,291.36,1825.47,847.000017,1109,1787126,463.36,1586.77
1573,770.862080,1277,1998165,291.36,1825.47,838.124303,1097,1788223,463.39,1586.77
1574,806.032085,1365,1999530,291.35,1825.47,880.649460,1163,1789386,463.39,1586.77
1575,693.914288,470,,,,856.535448,1140,1790526,463.38,1586.77
1576,,,,,,880.906589,1121,1791647,463.38,1586.77
1577,,,,,,851.627604,1155,1792802,463.39,1586.77
1578,,,,,,854.649763,1145,1793947,463.39,1586.77
1579,,,,,,846.361924,1116,1795063,463.39,1586.77
1580,,,,,,850.400314,1133,1796196,463.37,1586.77
1581,,,,,,831.328204,1128,1797324,463.37,1586.77
1582,,,,,,899.158643,1130,1798454,463.37,1586.77
1583,,,,,,844.288991,1150,1799604,463.37,1586.77
1584,,,,,,835.022566,1114,1800718,463.35,1586.77
1585,,,,,,876.013930,1152,1801870,463.36,1586.77
1586,,,,,,851.849577,1121,1802991,463.36,1586.77
1587,,,,,,852.051356,1106,1804097,463.35,1586.77
1588,,,,,,845.608379,1154,1805251,463.35,1586.77
1589,,,,,,849.659320,1145,1806396,463.35,1586.77
1590,,,,,,886.380212,1150,1807546,463.35,1586.77
1591,,,,,,841.705250,1115,1808661,463.35,1586.77
1592,,,,,,843.803624,1130,1809791,463.35,1586.77
1593,,,,,,824.434161,1131,1810922,463.35,1586.77
1594,,,,,,887.212587,1111,1812033,463.35,1586.77
1595,,,,,,832.089488,1177,1813210,463.35,1586.77
1596,,,,,,870.059231,1145,1814355,463.35,1586.77
1597,,,,,,835.112026,1115,1815470,463.35,1586.77
1598,,,,,,851.568090,1129,1816599,463.35,1586.77
1599,,,,,,846.606180,1137,1817736,463.34,1586.77
1600,,,,,,838.441690,1118,1818854,463.36,1586.77
1601,,,,,,852.959067,1137,1819991,463.35,1586.77
1602,,,,,,863.675437,1139,1821130,463.34,1586.77
1603,,,,,,855.823802,1120,1822250,463.34,1586.77
1604,,,,,,844.822917,1128,1823378,463.33,1586.77
1605,,,,,,873.491199,1128,1824506,463.32,1586.77
1606,,,,,,849.357480,1109,1825615,463.32,1586.77
1607,,,,,,859.351779,1159,1826774,463.32,1586.77
1608,,,,,,847.943088,1106,1827880,463.32,1586.77
1609,,,,,,861.110649,1153,1829033,463.31,1586.77
1610,,,,,,847.838006,1135,1830168,463.32,1586.77
1611,,,,,,884.765132,1123,1831291,463.31,1586.77
1612,,,,,,822.622490,1118,1832409,463.31,1586.77
1613,,,,,,865.892406,1161,1833570,463.31,1586.77
1614,,,,,,852.398686,1121,1834691,463.31,1586.77
1615,,,,,,815.083021,1162,1835853,463.30,1586.77
1616,,,,,,894.265367,1136,1836989,463.31,1586.77
1617,,,,,,851.969316,1136,1838125,463.30,1586.77
1618,,,,,,855.362218,1140,1839265,463.31,1586.77
1619,,,,,,854.293190,1126,1840391,463.29,1586.77
1620,,,,,,833.918688,1138,1841529,463.30,1586.77
1621,,,,,,876.590667,1134,1842663,463.30,1586.77
1622,,,,,,861.239270,1137,1843800,463.30,1586.77
1623,,,,,,871.457827,1111,1844911,463.29,1586.77
1624,,,,,,861.169698,1132,1846043,463.28,1586.77
1625,,,,,,854.438375,1135,1847178,463.28,1586.77
1626,,,,,,888.156143,1129,1848307,463.28,1586.77
1627,,,,,,834.542238,1120,1849427,463.26,1586.77
1628,,,,,,862.312118,1112,1850539,463.25,1586.77
1629,,,,,,864.170085,1122,1851661,463.26,1586.77
1630,,,,,,864.316601,1129,1852790,463.25,1586.77
1631,,,,,,853.038921,1151,1853941,463.26,1586.77
1632,,,,,,844.722921,1132,1855073,463.24,1586.77
1633,,,,,,867.552631,1124,1856197,463.24,1586.77
1634,,,,,,840.394179,1080,1857277,463.25,1586.77
1635,,,,,,867.851225,1121,1858398,463.24,1586.77
1636,,,,,,857.195537,1167,1859565,463.23,1586.77
1637,,,,,,844.359729,1146,1860711,463.23,1586.77
1638,,,,,,840.474338,1127,1861838,463.24,1586.77
1639,,,,,,852.712705,1157,1862995,463.25,1586.77
1640,,,,,,848.704436,1130,1864125,463.24,1586.77
1641,,,,,,837.550755,1115,1865240,463.25,1586.77
1642,,,,,,865.027294,1124,1866364,463.24,1586.75
1643,,,,,,848.718946,1109,1867473,463.23,1586.75
1644,,,,,,852.057188,1150,1868623,463.23,1586.73
1645,,,,,,876.041877,1156,1869779,463.23,1586.73
1646,,,,,,871.295027,1101,1870880,463.23,1586.73
1647,,,,,,886.855611,1074,1871954,463.22,1586.73
1648,,,,,,878.622177,1081,1873035,463.20,1586.73
1649,,,,,,882.028404,1138,1874173,463.20,1586.73
1650,,,,,,879.619325,1073,1875246,463.18,1586.73
1651,,,,,,894.809844,1118,1876364,463.18,1586.73
1652,,,,,,872.917751,1127,1877491,463.17,1586.73
1653,,,,,,887.902455,1101,1878592,463.16,1586.73
1654,,,,,,866.011182,1134,1879726,463.14,1586.73
1655,,,,,,888.055812,1074,1880800,463.14,1586.73
1656,,,,,,888.959881,1104,1881904,463.13,1586.73
1657,,,,,,855.270335,1119,1883023,463.13,1586.73
1658,,,,,,848.356032,1153,1884176,463.13,1586.73
1659,,,,,,810.700513,1124,1885300,463.13,1586.73
1660,,,,,,897.753172,1120,1886420,463.12,1586.73
1661,,,,,,863.794641,1128,1887548,463.13,1586.73
1662,,,,,,846.093254,1114,1888662,463.13,1586.73
1663,,,,,,841.972000,1178,1889840,463.11,1586.73
1664,,,,,,846.785602,1095,1890935,463.12,1586.73
1665,,,,,,867.557798,1126,1892061,463.11,1586.73
1666,,,,,,855.081880,1127,1893188,463.11,1586.73
1667,,,,,,845.377231,1156,1894344,463.09,1586.73
1668,,,,,,886.003619,1130,1895474,463.10,1586.73
1669,,,,,,837.943179,1098,1896572,463.10,1586.73
1670,,,,,,885.105225,1158,1897730,463.10,1586.73
1671,,,,,,838.098754,1136,1898866,463.09,1586.73
1672,,,,,,795.811717,1165,1900031,463.10,1586.73
1673,,,,,,913.186188,1114,1901145,463.09,1586.73
1674,,,,,,863.811563,1141,1902286,463.09,1586.73
1675,,,,,,786.478334,1149,1903435,463.09,1586.73
1676,,,,,,913.009647,1120,1904555,463.09,1586.73
1677,,,,,,835.666467,1162,1905717,463.08,1586.73
1678,,,,,,862.339558,1120,1906837,463.09,1586.73
1679,,,,,,849.810638,1104,1907941,463.08,1586.73
1680,,,,,,856.203149,1137,1909078,463.08,1586.73
1681,,,,,,864.585267,1165,1910243,463.09,1586.73
1682,,,,,,834.859819,1114,1911357,463.07,1586.73
1683,,,,,,861.141702,1125,1912482,463.08,1586.73
1684,,,,,,816.366265,1087,1913569,463.07,1586.73
1685,,,,,,890.470248,1191,1914760,463.07,1586.73
1686,,,,,,859.219431,1132,1915892,463.08,1586.73
1687,,,,,,849.507488,1143,1917035,463.07,1586.73
1688,,,,,,869.417658,1118,1918153,463.07,1586.73
1689,,,,,,877.847968,1149,1919302,463.06,1586.73
1690,,,,,,865.321249,1142,1920444,463.04,1586.73
1691,,,,,,851.536304,1109,1921553,463.06,1586.73
1692,,,,,,849.905001,1102,1922655,463.05,1586.73
1693,,,,,,820.673854,1134,1923789,463.05,1586.73
1694,,,,,,878.603876,1151,1924940,463.04,1586.73
1695,,,,,,809.160734,1134,1926074,463.05,1586.73
1696,,,,,,883.584302,1154,1927228,463.05,1586.73
1697,,,,,,865.482473,1095,1928323,463.05,1586.73
1698,,,,,,848.076358,1135,1929458,463.04,1586.73
1699,,,,,,870.068661,1122,1930580,463.05,1586.73
1700,,,,,,855.880428,1136,1931716,463.05,1586.73
1701,,,,,,861.476398,1135,1932851,463.04,1586.73
1702,,,,,,871.875014,1153,1934004,463.05,1586.73
1703,,,,,,844.760544,1131,1935135,463.05,1586.73
1704,,,,,,857.304625,1091,1936226,463.05,1586.73
1705,,,,,,847.800149,1119,1937345,463.05,1586.73
1706,,,,,,859.525682,1174,1938519,463.05,1586.73
1707,,,,,,850.527321,1157,1939676,463.04,1586.73
1708,,,,,,846.984451,1063,1940739,463.05,1586.73
1709,,,,,,855.559024,1151,1941890,463.04,1586.73
1710,,,,,,866.819612,1153,1943043,463.03,1586.73
1711,,,,,,843.650194,1138,1944181,463.05,1586.73
1712,,,,,,834.616081,1158,1945339,463.04,1586.73
1713,,,,,,794.163357,1096,1946435,463.03,1586.73
1714,,,,,,855.708301,1134,1947569,463.03,1586.73
1715,,,,,,886.339834,1154,1948723,463.03,1586.73
1716,,,,,,752.483199,1150,1949873,463.03,1586.73
1717,,,,,,959.379632,1176,1951049,463.03,1586.73
1718,,,,,,858.526346,1069,1952118,463.02,1586.73
1719,,,,,,863.184289,1143,1953261,463.02,1586.73
1720,,,,,,830.060585,1139,1954400,463.03,1586.73
1721,,,,,,850.201262,1139,1955539,463.03,1586.73
1722,,,,,,858.802235,1082,1956621,463.03,1586.73
1723,,,,,,863.097172,1151,1957772,463.03,1586.73
1724,,,,,,861.788623,1140,1958912,463.03,1586.73
1725,,,,,,824.809914,1147,1960059,463.02,1586.73
1726,,,,,,830.024504,1128,1961187,463.03,1586.73
1727,,,,,,879.105455,1165,1962352,463.04,1586.73
1728,,,,,,790.141799,1131,1963483,463.04,1586.73
1729,,,,,,904.246584,1139,1964622,463.02,1586.73
1730,,,,,,868.858412,1116,1965738,463.02,1586.73
1731,,,,,,870.459181,1128,1966866,463.03,1586.73
1732,,,,,,862.968795,1127,1967993,463.03,1586.73
1733,,,,,,876.236471,1120,1969113,463.02,1586.73
1734,,,,,,852.320541,1145,1970258,463.02,1586.73
1735,,,,,,863.592601,1125,1971383,463.02,1586.73
1736,,,,,,852.517192,1129,1972512,463.00,1586.73
1737,,,,,,860.637199,1131,1973643,463.00,1586.73
1738,,,,,,854.601217,1153,1974796,462.98,1586.73
1739,,,,,,847.417563,1146,1975942,462.98,1586.73
1740,,,,,,791.615203,1128,1977070,462.99,1586.73
1741,,,,,,879.681338,1122,1978192,462.99,1586.73
1742,,,,,,890.056473,1094,1979286,462.97,1586.73
1743,,,,,,860.287091,1145,1980431,462.97,1586.73
1744,,,,,,858.307589,1146,1981577,462.97,1586.73
1745,,,,,,879.234211,1102,1982679,462.97,1586.73
1746,,,,,,831.596078,1173,1983852,462.96,1586.73
1747,,,,,,868.216288,1135,1984987,462.96,1586.73
1748,,,,,,818.698423,1159,1986146,462.95,1586.73
1749,,,,,,879.846840,1110,1987256,462.96,1586.73
1750,,,,,,823.051184,1122,1988378,462.95,1586.73
1751,,,,,,863.958873,1112,1989490,462.95,1586.73
1752,,,,,,868.311314,1166,1990656,462.95,1586.73
1753,,,,,,839.729478,1132,1991788,462.93,1586.73
1754,,,,,,869.310034,1157,1992945,462.94,1586.73
1755,,,,,,853.295191,1103,1994048,462.95,1586.73
1756,,,,,,879.624043,1089,1995137,462.94,1586.73
1757,,,,,,846.051442,1167,1996304,462.93,1586.73
1758,,,,,,842.784568,1139,1997443,462.93,1586.73
1759,,,,,,859.586097,1125,1998568,462.94,1586.73
1760,,,,,,828.433574,1319,1999887,462.94,1586.73
1761,,,,,,829.125604,113,,,
