second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
241,4.637240,215,50784,18.43,103.62,4.011305,249,57376,10.70,227.65,15.696995,64,15545,8.33,51.62
242,4.931614,203,50987,18.44,104.37,3.977877,252,57628,10.69,227.65,15.596361,64,15609,8.33,51.88
243,4.701235,212,51199,18.44,104.37,4.079047,245,57873,10.69,227.65,15.777453,63,15672,8.34,51.97
244,4.796175,208,51407,18.43,104.37,4.188247,238,58111,10.68,227.65,15.446052,64,15736,8.34,52.06
245,4.706824,212,51619,18.43,104.53,4.147078,241,58352,10.67,227.65,15.274171,66,15802,8.34,52.32
246,4.877138,202,51821,18.42,104.65,4.357081,230,58582,10.68,230.38,15.764601,64,15866,8.34,52.32
247,4.872343,207,52028,18.43,104.85,4.319047,231,58813,10.68,230.38,15.632457,64,15930,8.34,52.58
248,4.919620,204,52232,18.45,105.18,4.302295,233,59046,10.68,231.40,15.490199,64,15994,8.34,52.85
249,4.875416,204,52436,18.45,105.18,4.295485,232,59278,10.69,231.75,15.467812,65,16059,8.34,53.20
250,4.731736,211,52647,18.45,105.18,4.343241,230,59508,10.69,231.75,15.647709,64,16123,8.34,44.79
251,5.181732,193,52840,18.45,105.18,4.317481,232,59740,10.69,232.33,15.575513,64,16187,8.35,44.89
252,4.899103,204,53044,18.45,105.18,4.381785,228,59968,10.70,232.33,15.267479,65,16252,8.35,45.00
253,4.889945,204,53248,18.46,105.33,4.338540,231,60199,10.69,232.33,15.749364,64,16316,8.35,45.09
254,4.974007,200,53448,18.47,105.49,4.028710,248,60447,10.69,232.33,15.536562,64,16380,8.35,45.17
255,4.796942,209,53657,18.48,105.49,4.224740,236,60683,10.69,232.11,15.594985,64,16444,8.36,45.70
256,4.960337,201,53858,18.48,105.49,4.194842,238,60921,10.69,232.11,15.599317,64,16508,8.36,45.70
257,4.729348,210,54068,18.48,105.73,4.226662,236,61157,10.69,232.11,16.166035,62,16570,8.36,45.88
258,4.601615,218,54286,18.49,105.73,4.277401,235,61392,10.69,232.11,15.172970,66,16636,8.37,46.18
259,4.610583,216,54502,18.50,105.73,4.233105,236,61628,10.69,232.11,15.457374,65,16701,8.36,46.29
260,4.948422,202,54704,18.51,105.73,4.224496,237,61865,10.69,232.11,15.700771,63,16764,8.36,46.29
261,4.595310,217,54921,18.51,105.82,4.164043,239,62104,10.68,232.11,15.357519,66,16830,8.37,46.39
262,4.790774,209,55130,18.52,105.82,4.281192,233,62337,10.74,233.18,15.642056,63,16893,8.37,46.39
263,4.741007,210,55340,18.52,105.94,4.267377,235,62572,10.73,233.18,15.340969,66,16959,8.37,46.48
264,4.886762,204,55544,18.53,105.94,4.267497,235,62807,10.73,233.18,15.581436,64,17023,8.37,46.83
265,4.786837,209,55753,18.53,106.18,4.399194,227,63034,10.73,233.18,15.164360,66,17089,8.37,46.83
266,4.595848,216,55969,18.54,106.18,4.308140,232,63266,10.73,234.35,15.106259,66,17155,8.37,46.92
267,4.836865,207,56176,18.55,106.18,4.117869,242,63508,10.73,234.35,16.002579,62,17217,8.37,47.20
268,4.802472,206,56382,18.55,106.18,4.195724,239,63747,10.73,234.35,15.459434,65,17282,8.37,47.47
269,4.945838,203,56585,18.56,106.88,4.156229,240,63987,10.72,234.35,15.150610,66,17348,8.37,47.47
270,4.752981,211,56796,18.57,107.22,4.273976,234,64221,10.72,234.35,15.063996,67,17415,8.37,47.55
271,4.873142,205,57001,18.57,108.31,4.175470,239,64460,10.72,234.35,15.257354,65,17480,8.38,47.82
272,4.725837,211,57212,18.57,108.31,4.244290,236,64696,10.72,234.35,15.738173,64,17544,8.38,47.91
273,4.851376,206,57418,18.57,108.31,4.156459,241,64937,10.72,234.35,15.123540,66,17610,8.38,48.08
274,4.656015,214,57632,18.58,108.63,4.180744,239,65176,10.72,238.40,15.466186,64,17674,8.38,48.26
275,4.782158,209,57841,18.60,108.69,4.144540,241,65417,10.72,238.40,15.306594,66,17740,8.39,48.88
276,4.861785,205,58046,18.60,108.81,4.109306,243,65660,10.72,238.40,15.511990,64,17804,8.39,49.14
277,4.787665,208,58254,18.60,108.99,4.164288,240,65900,10.71,238.40,15.339311,65,17869,8.39,49.14
278,4.808448,208,58462,18.60,109.14,4.149671,241,66141,10.71,238.40,15.288028,65,17934,8.39,49.14
279,4.757876,210,58672,18.61,109.25,4.239847,236,66377,10.71,238.45,15.250365,66,18000,8.40,49.49
280,4.988523,200,58872,18.60,109.47,4.176750,238,66615,10.71,238.45,15.241020,66,18066,8.40,49.58
281,4.756241,210,59082,18.62,109.87,4.207379,239,66854,10.71,238.45,15.223136,66,18132,8.40,49.84
282,4.825608,207,59289,18.62,110.00,4.155763,240,67094,10.71,238.45,15.198524,65,18197,8.41,50.19
283,4.800377,207,59496,18.62,111.26,4.203305,238,67332,10.71,239.12,15.265322,66,18263,8.40,50.37
284,4.655681,215,59711,18.63,111.26,4.164690,240,67572,10.72,238.86,15.060499,66,18329,8.40,50.46
285,4.584087,218,59929,18.62,111.26,4.112174,243,67815,10.71,238.86,15.631516,64,18393,8.41,50.68
286,4.599178,217,60146,18.64,111.97,4.139440,241,68056,10.71,238.86,15.489655,65,18458,8.41,50.68
287,4.668079,214,60360,18.64,111.97,4.212756,238,68294,10.71,238.86,15.637596,63,18521,8.41,50.77
288,4.623644,215,60575,18.64,112.24,4.179817,239,68533,10.71,238.83,15.408720,66,18587,8.41,50.95
289,4.668140,215,60790,18.65,112.63,4.259813,235,68768,10.71,238.83,16.335157,61,18648,8.42,51.21
290,4.800226,208,60998,18.66,112.63,4.161211,240,69008,10.71,238.83,15.300365,64,18712,8.42,51.30
291,4.966090,199,61197,18.66,112.63,4.297110,232,69240,10.71,238.83,15.738178,64,18776,8.42,51.39
292,4.760857,211,61408,18.67,112.98,4.209422,238,69478,10.70,238.83,15.710472,64,18840,8.42,51.56
293,5.108795,196,61604,18.67,113.10,4.330411,231,69709,10.70,238.83,15.455239,65,18905,8.43,51.65
294,4.862057,205,61809,18.67,113.10,4.313123,232,69941,10.70,238.83,15.380501,65,18970,8.42,51.83
295,4.756092,210,62019,18.67,113.35,4.270425,234,70175,10.70,238.83,15.629856,64,19034,8.42,51.83
296,4.670756,214,62233,18.68,113.35,4.259811,233,70408,10.69,238.83,15.187169,66,19100,8.43,52.18
297,4.693486,213,62446,18.69,113.35,4.192946,240,70648,10.69,238.83,15.594712,64,19164,8.43,52.27
298,4.860278,205,62651,18.69,113.35,4.168291,240,70888,10.69,238.83,15.766159,63,19227,8.43,52.54
299,4.824748,207,62858,18.69,113.35,4.139334,241,71129,10.68,238.83,15.495166,65,19292,8.43,52.80
300,4.634485,215,63073,18.69,113.35,4.156826,240,71369,10.69,238.83,15.603098,64,19356,8.44,52.89
301,4.699011,213,63286,18.69,113.35,4.265511,235,71604,10.69,242.29,15.172300,66,19422,8.44,52.97
302,4.739762,210,63496,18.69,113.72,4.296111,232,71836,10.69,242.29,15.247842,65,19487,8.43,52.97
303,4.706996,213,63709,18.71,113.84,4.346428,230,72066,10.69,242.29,15.259657,66,19553,8.43,53.23
304,4.477032,223,63932,18.71,113.84,4.317233,232,72298,10.69,242.29,15.162369,65,19618,8.43,53.23
305,4.619272,216,64148,18.72,113.97,4.248858,235,72533,10.69,242.29,15.161544,67,19685,8.44,53.50
306,4.655155,215,64363,18.72,113.97,4.240296,236,72769,10.69,242.29,15.566140,64,19749,8.43,53.59
307,4.570677,218,64581,18.72,114.27,4.187387,238,73007,10.69,242.29,15.263629,65,19814,8.44,54.03
308,4.661536,214,64795,18.73,114.27,4.169617,240,73247,10.68,242.29,15.236220,66,19880,8.44,54.12
309,4.461988,223,65018,18.73,114.27,4.272160,234,73481,10.68,242.64,15.046262,66,19946,8.43,54.12
310,4.369611,230,65248,18.74,114.37,4.259313,235,73716,10.68,242.81,14.941741,68,20014,8.44,54.20
311,4.473072,223,65471,18.74,114.65,4.277954,233,73949,10.68,242.81,15.038185,66,20080,8.44,54.55
312,4.392007,227,65698,18.74,114.66,4.288556,234,74183,10.68,242.81,15.033243,66,20146,8.44,54.73
313,4.797507,208,65906,18.75,115.11,4.190652,238,74421,10.68,242.81,15.488602,65,20211,8.45,58.25
314,4.594564,216,66122,18.75,115.11,4.225404,237,74658,10.67,242.81,15.114625,66,20277,8.45,58.69
315,4.508564,221,66343,18.76,115.11,4.268011,233,74891,10.67,242.81,15.392403,65,20342,8.46,59.28
316,4.814207,208,66551,18.76,115.27,4.236234,237,75128,10.67,242.81,14.848320,67,20409,8.46,60.51
317,4.890795,204,66755,18.76,116.39,4.153352,240,75368,10.67,242.81,15.042404,67,20476,8.46,60.69
318,4.749995,209,66964,18.77,116.43,4.236146,236,75604,10.67,243.49,15.156818,66,20542,8.47,61.30
319,5.159142,196,67160,18.78,116.58,4.140129,242,75846,10.67,243.49,14.911114,67,20609,8.47,61.30
320,4.761535,209,67369,18.78,116.58,4.283399,233,76079,10.67,245.05,15.386100,65,20674,8.47,61.48
321,4.928189,203,67572,18.77,116.75,4.465922,224,76303,10.67,245.05,15.326984,65,20739,8.47,61.57
322,4.719482,211,67783,18.77,116.75,4.292237,233,76536,10.67,245.05,14.818826,68,20807,8.48,61.74
323,4.906217,204,67987,18.77,116.93,4.283936,233,76769,10.67,245.05,14.938384,66,20873,8.48,61.74
324,4.738945,210,68197,18.76,116.93,4.239492,236,77005,10.67,245.05,15.340436,66,20939,8.48,61.83
325,4.635907,215,68412,18.78,117.75,4.255698,235,77240,10.67,245.02,15.300816,65,21004,8.49,62.10
326,4.645536,215,68627,18.78,117.96,4.303175,232,77472,10.66,245.02,15.158672,66,21070,8.49,62.28
327,4.535430,220,68847,18.78,118.14,4.321371,232,77704,10.66,245.02,15.252634,66,21136,8.49,62.28
328,4.575722,218,69065,18.78,118.25,4.219794,236,77940,10.67,246.96,15.369802,65,21201,8.50,62.46
329,4.459544,224,69289,18.78,118.35,4.176477,239,78179,10.66,246.96,15.349733,65,21266,8.50,62.63
330,4.620366,216,69505,18.77,119.24,4.192780,239,78418,10.66,246.96,15.214026,66,21332,8.50,62.63
331,4.479641,223,69728,18.78,119.92,4.204932,238,78656,10.66,247.55,15.239897,65,21397,8.50,62.81
332,4.627624,216,69944,18.79,120.45,4.240624,236,78892,10.66,247.72,15.576991,64,21461,8.51,62.81
333,4.728461,211,70155,18.78,120.78,4.293182,232,79124,10.66,247.72,15.898325,63,21524,8.51,62.90
334,4.779784,209,70364,18.79,121.10,4.300486,233,79357,10.66,248.44,15.432674,65,21589,8.52,62.99
335,4.733596,211,70575,18.79,121.10,4.193970,238,79595,10.65,248.44,14.823927,67,21656,8.52,63.08
336,4.836570,203,70778,18.79,121.10,4.314552,232,79827,10.66,248.44,15.239140,66,21722,8.52,63.16
337,4.982913,203,70981,18.80,121.10,4.227047,236,80063,10.65,248.44,15.188230,66,21788,8.52,63.43
338,4.926224,203,71184,18.80,121.10,4.275686,234,80297,10.65,248.44,15.307108,65,21853,8.53,63.43
339,4.996664,200,71384,18.81,121.10,4.156335,240,80537,10.65,248.44,15.062690,67,21920,8.53,63.69
340,4.930002,201,71585,18.81,121.10,4.213051,238,80775,10.64,248.44,14.934764,66,21986,8.54,63.69
341,4.854738,207,71792,18.81,121.38,4.126590,242,81017,10.64,248.46,15.285100,66,22052,8.55,67.20
342,4.794430,208,72000,18.81,121.55,4.101448,244,81261,10.64,248.46,14.707952,68,22120,8.57,68.88
343,4.955428,201,72201,18.81,121.77,4.058574,246,81507,10.63,248.46,14.838566,67,22187,8.56,69.23
344,4.786307,208,72409,18.82,121.90,3.970241,252,81759,10.62,248.46,14.843580,68,22255,8.57,69.93
345,4.599984,218,72627,18.81,121.90,3.979535,251,82010,10.61,248.46,14.875800,67,22322,8.57,70.11
346,4.805378,208,72835,18.82,121.90,3.970308,252,82262,10.61,248.63,14.761016,67,22389,8.58,70.11
347,4.813693,207,73042,18.82,122.06,4.031563,248,82510,10.60,248.63,14.703440,69,22458,8.58,70.28
348,4.557873,219,73261,18.84,122.33,3.995041,250,82760,10.60,248.63,14.958559,67,22525,8.58,70.37
349,4.938313,201,73462,18.84,122.33,4.082871,245,83005,10.59,248.63,14.538611,68,22593,8.58,70.63
350,4.794771,208,73670,18.84,122.33,4.057341,246,83251,10.59,248.62,15.328991,65,22658,8.59,70.63
351,4.995633,201,73871,18.84,122.33,4.069371,245,83496,10.58,249.17,14.914281,67,22725,8.59,70.81
352,4.978771,200,74071,18.84,122.33,4.002865,249,83745,10.58,249.17,15.133617,67,22792,8.60,70.81
353,4.978293,201,74272,18.84,122.33,4.048370,248,83993,10.57,249.17,14.340163,69,22861,8.60,70.90
354,4.845615,206,74478,18.85,122.51,4.066903,246,84239,10.57,250.20,15.021946,67,22928,8.60,70.99
355,4.662422,214,74692,18.86,122.51,4.031990,248,84487,10.57,250.20,14.976816,67,22995,8.61,70.99
356,5.029466,198,74890,18.87,122.84,4.012611,249,84736,10.56,250.20,15.048313,66,23061,8.61,70.99
357,4.865199,206,75096,18.87,122.84,4.067637,246,84982,10.56,250.20,15.126283,66,23127,8.63,71.07
358,4.854642,205,75301,18.87,122.84,4.012114,249,85231,10.55,250.37,15.023361,67,23194,8.62,71.07
359,4.967423,201,75502,18.87,122.84,3.884427,257,85488,10.54,250.37,14.569688,68,23262,8.63,71.16
360,4.815587,208,75710,18.87,123.13,3.955340,253,85741,10.54,250.37,14.647357,69,23331,8.62,71.16
361,4.978101,200,75910,18.87,123.13,3.942012,253,85994,10.53,250.37,14.764996,67,23398,8.63,71.34
362,4.921454,203,76113,18.87,123.13,3.972189,252,86246,10.52,250.37,15.066362,67,23465,8.63,71.34
363,4.806406,207,76320,18.87,123.29,3.980831,251,86497,10.52,250.37,14.632604,68,23533,8.64,71.34
364,4.832237,207,76527,18.88,123.84,3.956280,253,86750,10.51,250.37,15.164312,66,23599,8.63,71.34
365,4.921316,203,76730,18.88,124.77,4.045002,247,86997,10.50,251.05,14.755766,68,23667,8.64,71.51
366,4.960063,201,76931,18.88,124.77,4.057224,246,87243,10.50,251.05,14.805645,67,23734,8.64,71.69
367,5.082071,196,77127,18.89,124.91,4.069898,245,87488,10.49,251.05,14.811667,68,23802,8.65,71.78
368,4.590993,218,77345,18.89,124.91,4.012995,250,87738,10.48,251.05,15.191269,65,23867,8.65,71.95
369,4.755275,209,77554,18.89,124.91,4.076616,245,87983,10.47,251.05,14.554332,69,23936,8.64,71.95
370,4.653673,214,77768,18.89,125.09,4.101899,244,88227,10.47,251.05,15.062664,67,24003,8.66,72.30
371,4.650779,215,77983,18.91,125.72,4.082181,244,88471,10.46,251.95,15.258766,65,24068,8.65,72.30
372,4.544969,220,78203,18.92,126.12,4.064518,246,88717,10.46,251.95,14.814695,68,24136,8.65,72.39
373,4.847118,206,78409,18.92,126.73,4.024622,249,88966,10.45,251.95,15.061586,66,24202,8.66,72.65
374,4.662208,214,78623,18.93,126.73,4.026280,248,89214,10.44,251.95,15.166371,66,24268,8.67,72.83
375,4.692163,211,78834,18.93,126.84,4.023742,248,89462,10.43,251.95,14.978057,67,24335,8.66,72.92
376,4.843038,208,79042,18.93,126.84,4.137771,242,89704,10.42,251.95,14.627019,68,24403,8.67,72.92
377,4.941254,202,79244,18.93,127.15,4.047282,246,89950,10.42,251.96,14.278602,70,24473,8.67,72.92
378,4.795458,208,79452,18.93,127.15,4.159377,241,90191,10.42,253.66,14.744795,68,24541,8.68,73.18
379,4.692579,213,79665,18.95,128.54,4.131265,242,90433,10.44,254.16,14.407198,69,24610,8.67,73.18
380,4.959981,201,79866,18.95,129.00,4.348124,230,90663,10.45,254.19,14.630189,68,24678,8.67,73.18
381,4.787851,208,80074,18.96,129.46,4.149495,241,90904,10.45,254.19,14.834203,68,24746,8.68,73.18
382,4.861800,206,80280,18.96,129.46,4.180410,239,91143,10.45,253.95,14.537928,69,24815,8.68,73.44
383,4.777668,209,80489,18.95,130.09,4.110646,242,91385,10.44,253.95,15.136827,65,24880,8.70,79.24
384,4.845325,206,80695,18.95,130.21,4.157428,242,91627,10.44,253.78,15.602751,65,24945,8.70,79.78
385,4.845333,206,80901,18.96,130.21,4.075958,245,91872,10.43,253.78,14.966779,67,25012,8.71,81.28
386,4.721021,210,81111,18.96,130.21,4.095937,244,92116,10.42,253.78,15.297936,65,25077,8.71,81.72
387,4.844212,207,81318,18.97,130.21,4.202293,238,92354,10.42,253.78,15.100034,66,25143,8.72,81.98
388,4.680957,213,81531,18.97,130.21,4.161405,240,92594,10.42,254.63,14.926215,67,25210,8.72,82.07
389,4.674973,214,81745,18.98,130.21,4.096995,244,92838,10.41,254.63,14.658454,68,25278,8.72,82.07
390,4.749954,210,81955,18.98,130.21,4.156324,241,93079,10.41,254.63,15.055404,67,25345,8.73,82.07
391,4.690297,213,82168,19.00,130.33,4.164413,240,93319,10.40,254.63,15.520317,64,25409,8.73,82.07
392,4.929245,202,82370,19.00,130.47,4.115639,242,93561,10.39,254.63,14.865371,67,25476,8.73,82.07
393,4.860771,205,82575,19.00,130.47,4.109133,244,93805,10.39,254.63,15.289643,66,25542,8.73,82.07
394,4.793079,209,82784,19.00,130.72,4.094714,244,94049,10.38,254.63,15.030985,66,25608,8.73,82.07
395,4.693093,213,82997,19.00,130.72,4.117532,243,94292,10.38,254.63,14.765225,68,25676,8.74,82.07
396,4.707687,209,83206,19.00,130.84,4.065013,245,94537,10.37,254.63,14.298005,70,25746,8.74,82.16
397,4.767604,209,83415,19.00,130.84,4.094471,245,94782,10.37,254.80,14.461144,69,25815,8.75,82.25
398,4.741802,212,83627,19.01,130.96,4.113473,243,95025,10.36,254.80,15.001458,67,25882,8.75,82.25
399,4.594392,217,83844,19.01,131.09,4.091461,244,95269,10.36,254.80,14.763397,68,25950,8.75,82.25
400,4.729693,211,84055,19.01,131.19,4.142757,241,95510,10.36,254.80,14.757772,67,26017,8.76,82.51
401,4.593595,218,84273,19.01,131.19,4.133202,242,95752,10.36,254.81,14.514917,69,26086,8.76,82.51
402,4.554417,220,84493,19.01,131.19,4.100238,244,95996,10.36,254.52,14.589560,69,26155,8.77,82.51
403,4.646938,215,84708,19.01,131.19,4.097994,244,96240,10.35,255.03,14.370175,69,26224,8.76,82.51
404,4.665671,214,84922,19.03,131.49,4.090371,244,96484,10.35,255.03,15.191049,66,26290,8.76,82.51
405,4.598345,217,85139,19.03,131.49,4.053308,247,96731,10.34,255.03,15.128587,66,26356,8.77,82.51
406,4.642986,215,85354,19.03,131.49,4.083968,245,96976,10.34,255.03,14.573011,69,26425,8.77,82.60
407,4.561473,219,85573,19.03,131.64,4.037109,247,97223,10.33,255.03,14.860935,67,26492,8.78,82.60
408,4.575313,218,85791,19.03,131.64,4.045931,246,97469,10.33,255.03,14.767406,68,26560,8.77,82.60
409,4.748156,210,86001,19.03,131.64,4.072051,246,97715,10.33,255.24,14.920310,67,26627,8.78,82.60
410,4.885644,204,86205,19.04,132.23,4.075501,246,97961,10.32,255.24,15.116973,66,26693,8.78,82.78
411,4.844399,207,86412,19.05,132.75,4.109262,243,98204,10.32,255.24,15.342903,65,26758,8.79,82.78
412,4.952760,201,86613,19.04,134.03,4.188501,239,98443,10.32,255.24,14.715230,68,26826,8.78,82.78
413,4.710630,212,86825,19.05,134.47,4.113036,243,98686,10.32,255.24,14.998720,67,26893,8.79,82.78
414,4.728720,211,87036,19.05,134.47,4.151022,241,98927,10.32,255.24,15.086062,66,26959,8.79,83.12
415,4.611081,216,87252,19.05,134.60,4.107969,243,99170,10.31,255.24,14.735671,68,27027,8.80,83.12
416,4.878101,205,87457,19.05,134.74,4.277282,234,99404,10.35,256.15,14.923790,67,27094,8.80,83.12
417,4.962311,201,87658,19.06,134.85,4.078046,244,99648,10.34,256.15,14.857463,67,27161,8.80,83.21
418,5.116245,194,87852,19.06,134.97,4.125497,242,99890,10.34,256.15,14.807245,68,27229,8.80,83.56
419,4.851701,207,88059,19.06,134.97,4.104131,245,100135,10.34,256.15,14.939706,67,27296,8.80,83.56
420,5.224446,191,88250,19.06,135.08,4.049116,247,100382,10.33,256.15,14.687540,68,27364,8.80,83.56
421,4.811757,208,88458,19.06,135.25,4.233331,235,100617,10.34,256.32,14.864215,67,27431,8.82,83.65
422,4.664348,214,88672,19.06,135.46,4.069560,246,100863,10.34,256.32,14.952016,67,27498,8.81,83.65
423,4.850456,206,88878,19.06,135.46,4.103950,244,101107,10.33,256.32,14.982077,66,27564,8.81,83.65
424,4.968089,201,89079,19.12,136.19,4.123316,242,101349,10.33,256.32,15.115126,67,27631,8.82,83.65
425,4.812367,206,89285,19.12,136.62,4.155370,241,101590,10.33,256.32,14.908005,67,27698,8.82,83.74
426,4.741550,212,89497,19.12,136.62,4.093598,244,101834,10.33,256.70,14.618445,68,27766,8.82,83.74
427,4.802628,208,89705,19.12,136.71,4.200153,238,102072,10.33,256.70,14.847209,67,27833,8.82,83.74
428,4.862844,205,89910,19.13,137.14,4.168450,240,102312,10.32,256.70,14.967878,67,27900,8.83,83.74
429,5.080668,196,90106,19.13,137.39,4.126095,242,102554,10.32,256.70,14.495138,69,27969,8.84,83.91
430,5.021093,199,90305,19.13,137.64,4.131580,242,102796,10.34,259.16,14.747288,68,28037,8.83,83.91
431,4.873324,205,90510,19.15,138.85,4.385965,228,103024,10.36,260.69,14.858222,67,28104,8.84,83.91
432,5.027147,198,90708,19.15,138.85,4.197754,238,103262,10.35,259.90,14.496041,69,28173,8.84,83.91
433,4.859400,206,90914,19.15,139.00,4.335577,230,103492,10.36,261.78,14.782355,68,28241,8.84,84.00
434,4.947391,201,91115,19.15,139.00,4.145522,242,103734,10.36,260.44,14.356174,70,28311,8.84,84.00
435,4.815143,208,91323,19.15,139.00,4.196458,238,103972,10.36,260.44,14.076512,71,28382,8.85,84.00
436,4.912351,203,91526,19.15,139.00,4.212316,237,104209,10.36,260.44,14.267363,70,28452,8.85,84.00
437,5.031793,198,91724,19.16,139.00,4.217785,237,104446,10.35,260.44,14.380766,69,28521,8.85,84.18
438,4.799311,206,91930,19.16,139.23,4.244802,236,104682,10.35,260.44,14.088541,71,28592,8.86,84.18
439,5.050352,199,92129,19.17,139.23,4.399774,227,104909,10.35,260.44,14.274989,70,28662,8.86,84.18
440,4.873903,205,92334,19.17,139.34,4.283565,233,105142,10.34,260.44,13.985409,72,28734,8.86,84.18
441,4.969136,201,92535,19.17,139.34,4.243928,236,105378,10.34,260.44,14.333112,69,28803,8.87,84.26
442,4.680685,213,92748,19.17,139.47,4.246464,235,105613,10.34,260.44,14.323615,70,28873,8.87,84.26
443,4.823280,207,92955,19.17,139.47,4.242880,236,105849,10.34,260.44,14.074072,71,28944,8.87,84.26
444,4.831491,207,93162,19.17,139.47,4.182656,239,106088,10.33,260.44,14.355968,70,29014,8.87,84.26
445,4.637728,215,93377,19.17,139.75,4.323014,231,106319,10.33,260.44,14.447577,69,29083,8.88,84.26
446,4.617364,216,93593,19.18,139.75,4.226364,236,106555,10.33,260.78,14.417744,69,29152,8.87,84.53
447,4.739718,211,93804,19.18,139.86,4.221825,237,106792,10.33,260.78,14.374970,70,29222,8.88,84.53
448,4.720783,211,94015,19.19,140.18,4.101802,244,107036,10.32,260.78,14.261802,70,29292,8.88,84.53
449,4.668221,214,94229,19.19,140.31,4.072267,245,107281,10.32,260.78,13.983326,72,29364,8.88,84.53
450,4.894097,204,94433,19.19,140.45,4.093083,245,107526,10.33,262.87,14.426446,69,29433,8.88,84.53
451,4.907026,203,94636,19.20,140.71,4.175363,239,107765,10.33,262.87,14.357986,70,29503,8.89,84.70
452,4.894979,203,94839,19.20,140.80,4.268053,234,107999,10.33,262.87,14.216037,70,29573,8.89,84.70
453,4.893817,205,95044,19.20,140.92,4.428170,226,108225,10.33,262.87,14.515736,69,29642,8.89,84.70
454,4.768532,208,95252,19.21,141.09,4.239188,236,108461,10.32,262.87,14.192865,70,29712,8.90,84.87
455,4.900566,204,95456,19.20,141.09,4.278501,233,108694,10.33,262.87,14.364019,70,29782,8.90,85.14
456,4.960354,202,95658,19.20,141.09,4.429444,225,108919,10.33,262.87,14.161112,71,29853,8.90,85.31
457,4.991747,200,95858,19.21,141.30,4.418592,227,109146,10.33,262.87,14.024173,71,29924,8.90,85.49
458,5.066558,196,96054,19.22,141.42,4.412846,226,109372,10.33,263.04,14.572618,68,29992,8.91,85.49
459,4.817026,208,96262,19.21,141.42,4.392919,228,109600,10.33,263.04,14.263854,70,30062,8.91,85.49
460,4.833975,206,96468,19.21,142.35,4.355790,230,109830,10.33,263.20,14.469170,70,30132,8.91,85.83
461,4.859154,206,96674,19.21,142.35,4.482589,223,110053,10.33,263.20,14.103112,70,30202,8.92,85.92
