second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_v3.4.8,throughput_zookeeper_v3.4.8,cumulative_throughput_zookeeper_v3.4.8,avg_cpu_zookeeper_v3.4.8,avg_memory_mb_zookeeper_v3.4.8
2273,2.173703,458,1145040,56.22,1073.01,1.731934,577,1196430,29.93,1250.35
2274,2.240478,444,1145484,56.22,1073.13,1.761286,568,1196998,29.95,1254.44
2275,2.200403,452,1145936,56.22,1073.67,1.743039,573,1197571,29.96,1257.86
2276,1.951868,510,1146446,56.21,1073.67,1.716474,582,1198153,29.97,1257.86
2277,1.834500,543,1146989,56.21,1074.21,1.721703,580,1198733,29.96,1257.86
2278,1.877901,530,1147519,56.21,1074.21,1.725015,580,1199313,29.96,1257.86
2279,2.085970,476,1147995,56.22,1076.10,1.768521,564,1199877,29.96,1257.86
2280,1.852571,537,1148532,56.22,1076.20,1.808666,553,1200430,29.96,1257.86
2281,1.947500,512,1149044,56.22,1076.80,1.829507,546,1200976,29.95,1257.86
2282,1.969421,506,1149550,56.22,1076.80,1.762518,567,1201543,29.95,1257.86
2283,1.954896,507,1150057,56.22,1076.80,1.723550,580,1202123,29.95,1257.86
2284,1.954884,511,1150568,56.22,1077.67,1.815098,86,1202209,29.98,1262.75
2285,1.971845,505,1151073,56.22,1078.48,3.686301,500,1202709,30.05,1263.21
2286,1.958199,508,1151581,56.23,1078.69,1.824380,547,1203256,30.04,1263.21
2287,1.968465,506,1152087,56.23,1078.88,1.736330,575,1203831,30.04,1263.21
2288,1.950417,509,1152596,56.23,1079.02,1.775127,563,1204394,30.03,1263.21
2289,1.951315,510,1153106,56.23,1079.40,1.783739,561,1204955,30.03,1263.21
2290,1.939426,514,1153620,56.23,1079.40,1.729346,577,1205532,30.02,1263.21
2291,1.957617,508,1154128,56.23,1079.40,1.785866,560,1206092,30.02,1263.21
2292,1.966561,506,1154634,56.23,1079.64,1.799097,555,1206647,30.02,1263.21
2293,1.906462,522,1155156,56.23,1079.79,1.764769,566,1207213,30.01,1263.21
2294,1.931649,516,1155672,56.23,1080.27,1.864395,536,1207749,30.01,1263.21
2295,1.936009,514,1156186,56.23,1080.27,2.067364,483,1208232,30.01,1263.21
2296,1.855266,536,1156722,56.22,1080.46,2.084827,479,1208711,30.01,1263.21
2297,1.887097,527,1157249,56.22,1080.46,2.081795,480,1209191,30.00,1263.21
2298,1.881331,529,1157778,56.22,1080.88,2.050910,470,1209661,30.00,1263.21
2299,1.923026,518,1158296,56.22,1081.95,2.151616,481,1210142,30.01,1266.38
2300,2.198542,454,1158750,56.23,1085.26,2.074334,481,1210623,30.00,1266.38
2301,1.901914,524,1159274,56.24,1087.17,2.072867,482,1211105,30.01,1265.87
2302,1.925315,518,1159792,56.23,1087.49,1.974001,507,1211612,30.00,1265.87
2303,1.957520,509,1160301,56.23,1087.49,2.168915,460,1212072,30.00,1265.87
2304,1.906650,523,1160824,56.23,1087.49,2.567584,390,1212462,30.00,1265.87
2305,1.926602,517,1161341,56.23,1087.49,1.985189,503,1212965,29.99,1265.87
2306,1.921829,519,1161860,56.22,1087.64,1.760984,568,1213533,29.99,1265.87
2307,1.882554,529,1162389,56.22,1087.76,1.788127,558,1214091,29.99,1265.87
2308,1.905798,523,1162912,56.22,1087.76,1.848058,541,1214632,29.99,1265.87
2309,1.910571,521,1163433,56.22,1088.28,1.803238,554,1215186,29.98,1265.87
2310,1.841011,540,1163973,56.22,1088.28,1.700894,587,1215773,29.98,1265.87
2311,1.851283,537,1164510,56.21,1088.89,1.775445,563,1216336,29.98,1265.87
2312,1.827660,544,1165054,56.21,1088.89,1.723687,580,1216916,29.98,1265.87
2313,1.889844,527,1165581,56.21,1090.53,1.748547,571,1217487,29.97,1265.87
2314,1.897930,524,1166105,56.22,1091.83,1.728434,578,1218065,29.97,1265.87
2315,1.926773,517,1166622,56.22,1091.83,1.809647,552,1218617,29.98,1268.60
2316,1.983538,502,1167124,56.22,1092.53,1.950755,512,1219129,29.99,1268.60
2317,1.937947,513,1167637,56.22,1092.53,2.077331,481,1219610,30.01,1271.37
2318,1.902922,523,1168160,56.22,1093.04,2.055067,486,1220096,30.03,1275.47
2319,1.861720,534,1168694,56.21,1093.04,2.103737,475,1220571,30.03,1275.47
2320,1.862304,533,1169227,56.21,1093.30,2.095318,477,1221048,30.04,1277.52
2321,2.138026,467,1169694,56.21,1095.57,1.986802,503,1221551,30.04,1277.52
2322,1.942237,513,1170207,56.22,1095.88,2.012628,497,1222048,30.03,1277.52
2323,2.153847,462,1170669,56.22,1095.88,2.061366,484,1222532,30.04,1277.52
2324,1.985356,501,1171170,56.22,1096.06,2.141340,467,1222999,30.03,1277.52
2325,2.000236,498,1171668,56.22,1096.39,2.200686,454,1223453,30.04,1277.52
2326,2.188101,454,1172122,56.22,1096.97,1.814254,551,1224004,30.03,1277.52
2327,2.283242,436,1172558,56.22,1097.94,1.709079,584,1224588,30.03,1277.52
2328,2.276200,438,1172996,56.22,1098.82,1.708754,585,1225173,30.03,1277.52
2329,2.334943,426,1173422,56.22,1099.37,1.783079,560,1225733,30.03,1277.52
2330,2.302203,433,1173855,56.23,1099.79,1.758754,569,1226302,30.02,1277.52
2331,2.483006,401,1174256,56.23,1099.79,1.801063,554,1226856,30.02,1278.89
2332,2.276774,437,1174693,56.23,1099.95,1.703104,587,1227443,30.02,1278.89
2333,2.172442,459,1175152,56.23,1099.95,1.726163,579,1228022,30.01,1278.89
2334,2.330420,427,1175579,56.22,1100.30,1.842717,542,1228564,30.02,1280.25
2335,2.368030,421,1176000,56.23,1100.30,1.711926,584,1229148,30.01,1280.25
2336,2.041444,487,1176487,56.22,1100.41,1.722257,580,1229728,30.01,1280.25
2337,1.905200,523,1177010,56.22,1100.41,1.715476,582,1230310,30.01,1280.25
2338,1.882035,528,1177538,56.22,1100.54,1.797615,556,1230866,30.00,1280.25
2339,1.854636,537,1178075,56.22,1100.64,1.887677,529,1231395,30.00,1280.97
2340,1.859125,534,1178609,56.22,1100.90,1.817042,550,1231945,30.00,1280.97
2341,1.877778,530,1179139,56.21,1101.65,1.774447,563,1232508,30.00,1280.97
2342,1.935172,514,1179653,56.22,1102.01,1.714970,583,1233091,30.00,1280.97
2343,1.989350,500,1180153,56.22,1102.95,1.784142,560,1233651,29.99,1280.97
2344,2.202248,452,1180605,56.23,1106.53,1.803028,554,1234205,29.99,1280.97
2345,1.920849,518,1181123,56.24,1107.68,1.795942,556,1234761,29.99,1280.97
2346,1.937674,514,1181637,56.24,1107.87,1.827912,547,1235308,29.99,1280.97
2347,1.935176,514,1182151,56.24,1107.97,1.788411,558,1235866,29.98,1280.97
2348,1.923262,517,1182668,56.24,1107.97,1.838273,544,1236410,29.98,1280.97
2349,1.958155,509,1183177,56.24,1108.34,1.985646,502,1236912,29.98,1280.97
2350,1.901383,523,1183700,56.24,1108.34,1.947225,514,1237426,29.98,1280.97
2351,1.929674,516,1184216,56.24,1108.34,1.784959,560,1237986,29.97,1280.97
2352,1.897567,524,1184740,56.24,1108.56,1.733558,576,1238562,29.97,1280.97
2353,1.875259,531,1185271,56.24,1108.56,1.762508,567,1239129,29.97,1280.97
2354,1.857821,535,1185806,56.24,1108.83,1.871478,533,1239662,29.97,1280.97
2355,1.886905,528,1186334,56.24,1109.23,2.041907,489,1240151,29.96,1280.97
2356,1.830674,544,1186878,56.24,1109.95,2.060034,486,1240637,29.96,1280.97
2357,1.866881,533,1187411,56.24,1109.95,2.024335,493,1241130,29.96,1280.97
2358,1.895851,525,1187936,56.24,1110.98,2.047090,489,1241619,29.96,1285.92
2359,1.940717,514,1188450,56.24,1113.59,1.997892,500,1242119,29.96,1285.92
2360,1.937756,514,1188964,56.24,1113.95,2.059249,485,1242604,29.96,1285.92
2361,1.929232,517,1189481,56.24,1114.07,2.035808,491,1243095,29.96,1290.70
2362,1.932946,515,1189996,56.24,1114.33,1.998697,500,1243595,29.96,1290.70
2363,1.958042,510,1190506,56.24,1114.71,2.007043,497,1244092,29.95,1290.70
2364,1.931956,515,1191021,56.24,1114.71,1.879449,532,1244624,29.95,1290.70
2365,1.925822,518,1191539,56.23,1114.92,1.849803,540,1245164,29.95,1291.38
2366,2.287407,436,1191975,56.24,1117.07,1.715223,582,1245746,29.95,1291.38
2367,1.947882,512,1192487,56.24,1117.73,1.753492,570,1246316,29.95,1291.38
2368,1.930038,516,1193003,56.24,1118.21,1.789640,558,1246874,29.94,1291.38
2369,1.887205,526,1193529,56.24,1118.68,1.746129,572,1247446,29.94,1291.38
2370,1.879685,530,1194059,56.24,1118.99,2.032341,492,1247938,29.94,1291.38
2371,1.871475,531,1194590,56.23,1119.35,1.918059,521,1248459,29.95,1291.38
2372,1.888383,527,1195117,56.23,1120.08,1.761837,567,1249026,29.97,1291.38
2373,1.927541,516,1195633,56.24,1120.64,1.809301,552,1249578,29.98,1291.38
2374,1.922611,518,1196151,56.24,1120.93,1.731797,577,1250155,29.99,1291.38
2375,1.887407,527,1196678,56.24,1120.93,1.772985,563,1250718,29.99,1291.38
2376,1.913230,520,1197198,56.24,1120.93,1.943224,514,1251232,29.99,1294.12
2377,1.920589,518,1197716,56.24,1121.37,2.009491,498,1251730,29.99,1294.12
2378,1.921574,517,1198233,56.24,1121.69,2.076718,481,1252211,29.99,1294.12
2379,1.980068,503,1198736,56.24,1121.69,2.031691,492,1252703,29.99,1296.85
2380,1.964307,506,1199242,56.24,1121.69,1.959998,509,1253212,29.99,1296.85
2381,1.952197,511,1199753,56.24,1121.69,2.054088,487,1253699,29.99,1296.85
2382,2.035640,489,1200242,56.24,1121.85,2.165171,461,1254160,29.99,1296.85
2383,2.123564,469,1200711,56.24,1122.32,1.992573,502,1254662,29.99,1296.85
2384,2.066718,481,1201192,56.24,1122.32,2.047351,487,1255149,29.99,1296.85
2385,2.146514,464,1201656,56.24,1122.53,2.035624,491,1255640,29.99,1296.85
2386,2.263361,439,1202095,56.24,1123.02,1.978196,506,1256146,29.99,1301.64
2387,2.451413,407,1202502,56.24,1123.19,1.746900,572,1256718,29.99,1301.64
2388,2.338603,426,1202928,56.24,1124.72,1.716097,582,1257300,29.99,1301.64
2389,2.728567,365,1203293,56.26,1127.97,1.767521,565,1257865,29.98,1301.64
2390,2.481121,402,1203695,56.26,1128.15,1.769033,565,1258430,29.98,1301.64
2391,2.323064,428,1204123,56.26,1128.15,1.822687,548,1258978,29.98,1301.64
2392,2.300595,433,1204556,56.26,1128.25,1.874818,533,1259511,29.97,1305.81
2393,2.223206,448,1205004,56.26,1128.25,1.778331,511,1260022,29.97,1305.80
2394,2.334974,426,1205430,56.26,1128.25,2.025274,538,1260560,29.98,1305.81
2395,2.418447,412,1205842,56.26,1128.25,1.865892,535,1261095,30.00,1311.28
2396,2.095371,475,1206317,56.25,1128.25,1.845100,86,1261181,30.06,1315.39
2397,1.895826,525,1206842,56.25,1128.40,3.606949,510,1261691,30.12,1318.31
2398,1.910704,520,1207362,56.25,1129.06,1.847736,541,1262232,30.13,1322.05
2399,1.883587,528,1207890,56.25,1129.45,1.769085,565,1262797,30.12,1325.46
2400,1.870665,530,1208420,56.25,1130.17,1.850902,540,1263337,30.13,1325.46
2401,1.944186,512,1208932,56.25,1130.80,2.026553,493,1263830,30.12,1325.46
2402,1.976182,504,1209436,56.25,1130.80,1.911136,523,1264353,30.11,1325.46
2403,1.994159,499,1209935,56.25,1131.25,1.685702,592,1264945,30.11,1330.92
2404,2.102106,474,1210409,56.25,1133.04,1.746571,572,1265517,30.11,1330.92
2405,2.043764,488,1210897,56.26,1133.80,1.739716,575,1266092,30.10,1330.92
2406,1.956893,509,1211406,56.26,1134.04,1.771749,564,1266656,30.10,1330.92
2407,1.976406,503,1211909,56.27,1134.04,1.744882,572,1267228,30.09,1330.92
2408,2.018269,494,1212403,56.27,1134.30,1.698017,588,1267816,30.09,1333.65
2409,1.997812,498,1212901,56.27,1134.46,1.817213,550,1268366,30.09,1333.65
2410,1.982491,502,1213403,56.27,1134.46,1.766462,566,1268932,30.09,1336.38
2411,2.037069,488,1213891,56.27,1134.46,1.756477,569,1269501,30.09,1336.38
2412,1.964200,507,1214398,56.27,1134.86,1.785654,559,1270060,30.09,1336.38
2413,2.272633,438,1214836,56.28,1137.48,1.712953,583,1270643,30.09,1336.38
2414,1.921647,518,1215354,56.28,1138.02,1.869919,534,1271177,30.08,1336.38
2415,1.918325,519,1215873,56.28,1138.13,2.051530,488,1271665,30.08,1336.38
2416,1.945054,511,1216384,56.28,1138.13,2.077596,480,1272145,30.08,1336.38
2417,1.918091,520,1216904,56.27,1138.38,2.018838,495,1272640,30.08,1336.38
2418,1.888419,527,1217431,56.27,1138.66,1.990853,502,1273142,30.08,1336.38
2419,1.984619,502,1217933,56.27,1139.12,2.050171,488,1273630,30.07,1336.38
2420,1.959756,509,1218442,56.27,1139.22,2.022755,494,1274124,30.07,1336.38
2421,1.951861,510,1218952,56.27,1141.71,2.061422,484,1274608,30.07,1336.38
2422,2.000434,499,1219451,56.28,1142.57,2.151391,465,1275073,30.07,1339.11
2423,1.919542,519,1219970,56.28,1142.76,2.056957,486,1275559,30.07,1339.11
2424,1.974906,505,1220475,56.27,1142.76,1.949918,511,1276070,30.07,1341.84
2425,2.013087,496,1220971,56.27,1142.76,2.182285,459,1276529,30.07,1341.84
2426,1.999718,498,1221469,56.27,1143.03,2.081341,480,1277009,30.06,1341.84
2427,1.962076,508,1221977,56.27,1143.19,1.821400,548,1277557,30.06,1341.84
2428,1.988494,502,1222479,56.27,1143.49,1.843387,542,1278099,30.06,1341.83
2429,1.903375,523,1223002,56.27,1143.82,1.791432,558,1278657,30.06,1341.83
2430,1.860711,535,1223537,56.27,1143.96,1.858397,537,1279194,30.05,1341.83
2431,1.859607,534,1224071,56.26,1144.56,1.819961,549,1279743,30.05,1341.83
2432,1.868125,533,1224604,56.26,1144.67,1.915991,522,1280265,30.05,1341.83
2433,1.876959,530,1225134,56.26,1145.52,1.817798,549,1280814,30.05,1341.83
2434,2.000974,497,1225631,56.28,1147.55,1.779834,561,1281375,30.04,1341.83
2435,1.883785,528,1226159,56.27,1149.76,1.913901,522,1281897,30.04,1344.64
2436,2.174236,458,1226617,56.28,1150.22,1.943523,514,1282411,30.04,1344.64
2437,1.949777,510,1227127,56.28,1150.56,2.006792,498,1282909,30.04,1344.64
2438,1.902455,524,1227651,56.28,1150.69,2.099317,476,1283385,30.04,1344.64
2439,1.866695,532,1228183,56.28,1150.98,2.106609,474,1283859,30.04,1344.64
2440,1.913057,520,1228703,56.28,1151.10,2.022260,495,1284354,30.04,1344.64
2441,1.919481,519,1229222,56.27,1151.23,1.997788,500,1284854,30.04,1344.64
2442,1.955699,509,1229731,56.27,1151.23,2.086838,479,1285333,30.04,1344.64
2443,2.007221,496,1230227,56.27,1151.23,2.054579,486,1285819,30.04,1344.64
2444,2.115244,471,1230698,56.27,1151.23,2.098125,476,1286295,30.04,1344.64
2445,2.053000,485,1231183,56.27,1151.23,2.087167,479,1286774,30.04,1344.63
2446,2.260497,440,1231623,56.27,1151.43,1.937082,515,1287289,30.04,1344.63
2447,2.336336,426,1232049,56.27,1151.43,1.775984,563,1287852,30.04,1344.63
2448,2.362870,422,1232471,56.27,1151.43,1.757220,568,1288420,30.04,1344.63
2449,2.300117,433,1232904,56.27,1152.74,1.723021,580,1289000,30.03,1344.63
2450,2.326493,428,1233332,56.27,1153.74,1.742141,574,1289574,30.03,1344.63
2451,2.417720,412,1233744,56.27,1153.98,1.711896,583,1290157,30.03,1345.32
2452,2.227439,447,1234191,56.28,1155.27,1.716669,582,1290739,30.03,1345.32
2453,2.354735,422,1234613,56.28,1155.37,1.724047,580,1291319,30.02,1345.32
2454,2.286958,437,1235050,56.28,1155.47,1.642815,608,1291927,30.02,1345.32
2455,2.244279,443,1235493,56.28,1155.47,1.735165,576,1292503,30.02,1345.32
2456,2.026094,491,1235984,56.28,1155.75,1.689775,591,1293094,30.02,1345.32
2457,1.910876,522,1236506,56.28,1156.01,1.748351,571,1293665,30.02,1345.32
2458,1.933010,514,1237020,56.27,1156.01,1.701302,587,1294252,30.01,1345.32
2459,1.920117,518,1237538,56.27,1156.21,1.770632,564,1294816,30.01,1345.32
2460,2.103245,474,1238012,56.28,1156.79,1.858921,538,1295354,30.01,1345.32
2461,1.912061,520,1238532,56.28,1157.56,1.789633,558,1295912,30.02,1345.32
2462,1.972715,505,1239037,56.28,1157.56,1.820132,549,1296461,30.02,1345.32
2463,1.957143,508,1239545,56.28,1157.56,1.971459,506,1296967,30.04,1345.33
2464,1.994708,499,1240044,56.28,1158.30,1.812186,552,1297519,30.13,1352.15
2465,1.935724,513,1240557,56.28,1158.59,1.814487,551,1298070,30.17,1356.38
2466,2.030678,491,1241048,56.29,1159.41,1.831346,545,1298615,30.18,1357.12
2467,1.982506,502,1241550,56.30,1159.63,1.719783,581,1299196,30.18,1357.12
2468,2.051716,485,1242035,56.30,1160.34,1.766503,566,1299762,30.17,1357.12
2469,1.940720,512,1242547,56.30,1160.47,1.789244,558,1300320,30.17,1357.12
2470,2.014376,494,1243041,56.30,1160.47,1.685683,593,1300913,30.17,1357.12
2471,2.019100,493,1243534,56.30,1160.69,1.818120,550,1301463,30.17,1357.12
2472,1.928891,516,1244050,56.30,1160.69,1.811226,551,1302014,30.16,1357.12
2473,1.883731,528,1244578,56.30,1160.69,1.822304,548,1302562,30.16,1357.12
2474,1.891387,526,1245104,56.30,1161.17,1.894388,528,1303090,30.15,1357.12
2475,1.924365,517,1245621,56.29,1161.70,2.115867,472,1303562,30.15,1357.12
2476,1.868952,532,1246153,56.29,1161.79,2.112599,473,1304035,30.15,1357.12
2477,1.899879,524,1246677,56.29,1162.11,2.073810,482,1304517,30.15,1357.12
2478,1.902196,524,1247201,56.29,1162.42,2.165075,461,1304978,30.15,1357.12
2479,1.938946,514,1247715,56.29,1162.42,2.075515,482,1305460,30.15,1357.12
2480,1.930033,517,1248232,56.29,1162.42,2.121433,471,1305931,30.15,1357.12
2481,1.913765,520,1248752,56.29,1162.90,2.101226,475,1306406,30.15,1357.12
2482,1.933685,516,1249268,56.28,1163.16,2.154819,464,1306870,30.15,1357.12
2483,2.294996,434,1249702,56.28,1166.25,2.195280,455,1307325,30.14,1359.23
2484,1.975644,504,1250206,56.31,1167.65,1.935659,516,1307841,30.14,1359.23
2485,1.939909,514,1250720,56.30,1168.03,1.739354,575,1308416,30.14,1359.23
2486,1.926586,517,1251237,56.30,1168.03,1.764458,566,1308982,30.13,1359.23
2487,1.953052,510,1251747,56.30,1168.03,1.741913,573,1309555,30.13,1359.23
2488,1.940803,514,1252261,56.30,1168.15,1.816712,550,1310105,30.13,1359.23
2489,1.919231,518,1252779,56.30,1168.74,1.736038,576,1310681,30.13,1359.23
2490,1.871287,532,1253311,56.29,1168.88,1.742371,573,1311254,30.13,1359.23
2491,1.907212,521,1253832,56.29,1169.49,1.964812,509,1311763,30.12,1361.99
2492,1.903775,523,1254355,56.29,1169.49,2.286016,437,1312200,30.13,1361.99
2493,1.895545,525,1254880,56.29,1169.49,1.934363,516,1312716,30.14,1365.39
2494,1.961903,507,1255387,56.29,1169.80,1.884210,445,1313161,30.16,1368.15
2495,1.946834,512,1255899,56.28,1170.13,0.000000,0,1313161,30.27,1372.54
2496,1.962661,506,1256405,56.28,1172.54,4.595160,470,1313631,30.29,1372.60
2497,1.884760,529,1256934,56.29,1173.27,2.124345,471,1314102,30.30,1375.04
2498,1.906212,522,1257456,56.29,1173.27,1.982772,503,1314605,30.30,1375.04
2499,1.887218,527,1257983,56.29,1173.31,2.120215,472,1315077,30.29,1375.04
2500,1.945439,512,1258495,56.29,1173.60,2.024664,493,1315570,30.29,1375.04
2501,1.936223,514,1259009,56.29,1173.83,1.998835,500,1316070,30.29,1375.04
2502,2.079005,478,1259487,56.29,1173.95,2.059925,485,1316555,30.29,1377.09
2503,2.059305,484,1259971,56.29,1173.95,2.056556,486,1317041,30.29,1377.09
2504,2.165111,460,1260431,56.29,1174.49,2.119012,471,1317512,30.29,1377.09
2505,2.063069,483,1260914,56.29,1174.82,2.030624,493,1318005,30.29,1377.09
2506,2.504403,398,1261312,56.28,1175.01,1.867194,535,1318540,30.28,1377.09
2507,2.334911,426,1261738,56.30,1177.60,1.884657,530,1319070,30.28,1377.09
2508,2.312174,431,1262169,56.29,1177.94,1.774819,563,1319633,30.28,1377.09
2509,2.324770,427,1262596,56.29,1177.94,1.807221,552,1320185,30.28,1377.09
2510,2.432827,411,1263007,56.29,1178.22,1.780718,561,1320746,30.28,1377.09
2511,2.452624,406,1263413,56.29,1178.42,1.780239,562,1321308,30.27,1377.78
2512,2.304453,432,1263845,56.29,1178.42,1.850811,539,1321847,30.27,1377.78
2513,2.188245,456,1264301,56.29,1179.53,1.795732,557,1322404,30.27,1377.78
2514,2.289172,434,1264735,56.29,1179.75,1.856891,538,1322942,30.27,1377.78
2515,2.290223,435,1265170,56.29,1180.45,1.829015,546,1323488,30.26,1377.78
2516,2.051708,486,1265656,56.30,1181.93,1.783535,560,1324048,30.26,1377.78
2517,1.880972,529,1266185,56.30,1182.03,1.879300,532,1324580,30.26,1377.78
2518,1.893245,525,1266710,56.29,1182.35,1.851037,540,1325120,30.26,1377.78
2519,1.939692,513,1267223,56.29,1182.47,1.860135,537,1325657,30.25,1377.78
2520,1.932380,515,1267738,56.29,1182.47,1.916056,521,1326178,30.25,1377.78
2521,1.919301,519,1268257,56.29,1182.67,1.902350,525,1326703,30.25,1382.56
2522,1.952063,510,1268767,56.29,1182.67,1.825869,548,1327251,30.25,1382.56
2523,1.983257,502,1269269,56.29,1182.98,1.863474,536,1327787,30.25,1382.56
2524,2.003957,496,1269765,56.29,1182.98,1.811307,551,1328338,30.24,1382.56
2525,1.940242,513,1270278,56.29,1183.67,1.778168,562,1328900,30.24,1382.56
2526,1.990510,500,1270778,56.29,1184.41,1.861409,537,1329437,30.24,1385.29
2527,2.008597,496,1271274,56.29,1184.94,2.035267,491,1329928,30.24,1385.29
2528,1.964870,506,1271780,56.29,1185.49,1.977407,505,1330433,30.23,1385.29
2529,2.031377,490,1272270,56.30,1187.16,1.783203,560,1330993,30.23,1385.29
2530,1.944088,512,1272782,56.31,1187.16,1.784093,560,1331553,30.23,1387.34
2531,2.223664,448,1273230,56.30,1188.88,1.853344,539,1332092,30.23,1387.34
2532,1.880478,529,1273759,56.31,1190.22,1.835995,545,1332637,30.22,1387.34
2533,1.864202,534,1274293,56.31,1190.46,1.827306,546,1333183,30.22,1387.34
2534,1.901709,524,1274817,56.31,1190.46,1.850872,540,1333723,30.22,1387.35
2535,1.895535,525,1275342,56.31,1190.61,2.137412,467,1334190,30.22,1387.35
2536,1.924777,517,1275859,56.31,1190.93,2.168839,461,1334651,30.22,1387.35
2537,1.846634,538,1276397,56.31,1191.33,2.090430,478,1335129,30.22,1387.35
2538,1.828903,544,1276941,56.31,1191.62,2.092696,478,1335607,30.22,1387.35
2539,1.923624,519,1277460,56.30,1191.80,2.063940,483,1336090,30.21,1387.35
2540,1.912968,520,1277980,56.30,1192.09,2.151133,465,1336555,30.21,1387.35
2541,1.921292,519,1278499,56.30,1192.50,2.198995,454,1337009,30.21,1387.35
2542,1.926021,517,1279016,56.30,1192.50,2.171522,460,1337469,30.21,1387.35
2543,1.983073,503,1279519,56.30,1192.50,2.055488,486,1337955,30.21,1387.35
2544,1.934962,515,1280034,56.30,1192.50,1.934201,517,1338472,30.20,1387.35
2545,1.960970,508,1280542,56.30,1192.50,1.829969,546,1339018,30.20,1387.35
2546,1.922233,518,1281060,56.29,1194.24,1.753594,569,1339587,30.20,1387.35
2547,1.976612,504,1281564,56.31,1196.70,1.883231,531,1340118,30.20,1387.35
2548,1.981242,503,1282067,56.31,1196.88,1.773626,563,1340681,30.20,1392.84
2549,1.899014,524,1282591,56.31,1197.23,1.941546,515,1341196,30.20,1392.84
